"county_fips","state","county","total_population","median_household_income","poverty_rate","median_age","median_gross_rent"
"26001","Michigan","Alcona",10310,53568,14.34595018631104,59.7,790
"26003","Michigan","Alger",8813,59406,10.22537025112685,48.8,712
"26005","Michigan","Allegan",120913,80255,9.333956375894928,40.8,1065
"26007","Michigan","Alpena",28908,51909,16.978138222849086,47.6,660
"26009","Michigan","Antrim",23876,71421,9.449649700346079,51.8,920
"26011","Michigan","Arenac",15054,56989,13.40857181244122,50.1,741
"26013","Michigan","Baraga",8249,55117,13.512012220524927,46.2,557
"26015","Michigan","Barry",62982,77873,8.144151644199674,42.0,955
"26017","Michigan","Bay",103235,60523,14.030390384521423,43.8,809
"26019","Michigan","Benzie",18177,72603,10.175164565435681,50.6,974
"26021","Michigan","Berrien",153411,63152,15.15089140466784,42.6,923
"26023","Michigan","Branch",44914,61958,15.410631399715438,40.8,900
"26025","Michigan","Calhoun",133846,60385,14.19690628401478,40.2,937
"26027","Michigan","Cass",51606,68011,13.19110694330481,45.5,870
"26029","Michigan","Charlevoix",26143,76495,8.667879679454918,50.0,929
"26031","Michigan","Cheboygan",25778,61619,12.76136675689459,51.9,822
"26033","Michigan","Chippewa",36448,60631,15.61433184683992,41.3,793
"26035","Michigan","Clare",31109,49805,21.120479182265047,48.3,743
"26037","Michigan","Clinton",79419,85928,9.35624832787637,41.8,1039
"26039","Michigan","Crawford",13271,58614,14.770031376750591,51.5,825
"26041","Michigan","Delta",36829,54829,13.981729362735628,47.8,698
"26043","Michigan","Dickinson",25940,61882,9.789745193059247,47.4,744
"26045","Michigan","Eaton",109000,78025,7.7466956448739355,41.2,1042
"26047","Michigan","Emmet",34159,73724,9.342601669488756,46.4,1033
"26049","Michigan","Genesee",404087,60673,15.940780295497408,40.6,936
"26051","Michigan","Gladwin",25543,55576,13.189116507158111,50.8,689
"26053","Michigan","Gogebic",14348,49672,14.95194019223923,51.3,577
"26055","Michigan","Grand Traverse",95757,79486,8.559821419125505,43.1,1215
"26057","Michigan","Gratiot",41478,61128,14.267148830376314,39.7,808
"26059","Michigan","Hillsdale",45658,60869,15.495961521009166,42.8,801
"26061","Michigan","Houghton",37428,56573,15.930368199084738,32.3,767
"26063","Michigan","Huron",31258,56963,12.155429015141712,49.4,743
"26065","Michigan","Ingham",282015,64354,16.384037732568906,33.3,1058
"26067","Michigan","Ionia",66706,73436,11.400739318747918,38.8,840
"26069","Michigan","Iosco",25333,47777,16.614157527417746,53.5,659
"26071","Michigan","Iron",11650,53614,16.937272646615206,53.2,510
"26073","Michigan","Isabella",64475,53759,23.162745164230497,29.8,863
"26075","Michigan","Jackson",160187,65004,12.16903500454217,41.2,958
"26077","Michigan","Kalamazoo",261437,70525,13.253268147518332,34.9,1049
"26079","Michigan","Kalkaska",18116,60365,14.088351623864966,44.0,767
"26081","Michigan","Kent",658844,80390,10.565515667125256,35.7,1176
"26083","Michigan","Keweenaw",2106,53893,8.7018544935806,56.7,679
"26085","Michigan","Lake",12393,49680,20.606010431327096,50.3,863
"26087","Michigan","Lapeer",88703,76228,9.77809953919169,44.6,959
"26089","Michigan","Leelanau",22607,91943,7.115453247680229,55.3,1223
"26091","Michigan","Lenawee",98823,67013,11.614173228346457,42.2,965
"26093","Michigan","Livingston",195143,101315,4.916408157366354,43.8,1236
"26095","Michigan","Luce",6325,54338,17.236817236817238,44.6,799
"26097","Michigan","Mackinac",10865,58598,16.889804325437694,53.3,761
"26099","Michigan","Macomb",877624,76399,9.817367091111727,41.1,1175
"26101","Michigan","Manistee",25247,60879,11.77282999916297,50.3,820
"26103","Michigan","Marquette",66430,64675,13.606157670794092,39.2,923
"26105","Michigan","Mason",29177,62296,14.617732759816846,47.2,840
"26107","Michigan","Mecosta",40321,57774,19.166206950902357,40.6,867
"26109","Michigan","Menominee",23295,55688,12.158852344296712,49.9,675
"26111","Michigan","Midland",83641,77538,10.912623717287024,41.8,974
"26113","Michigan","Missaukee",15156,61868,10.750116271344098,42.7,838
"26115","Michigan","Monroe",155001,75272,11.05663633511139,42.6,1017
"26117","Michigan","Montcalm",67174,64892,11.979578852629455,40.1,867
"26119","Michigan","Montmorency",9372,47803,17.935135135135134,56.7,811
"26121","Michigan","Muskegon",175378,63495,12.598931743736536,39.9,960
"26123","Michigan","Newaygo",50414,61931,14.278833610949448,42.8,882
"26125","Michigan","Oakland",1272294,95296,7.693796589437044,41.2,1319
"26127","Michigan","Oceana",26788,63624,13.279441345022583,43.9,768
"26129","Michigan","Ogemaw",20853,51983,17.46171534810901,50.8,828
"26131","Michigan","Ontonagon",5870,51844,12.562295927135247,59.4,571
"26133","Michigan","Osceola",23122,57050,15.830183703964137,43.8,764
"26135","Michigan","Oscoda",8338,50581,15.766529426011141,52.1,675
"26137","Michigan","Otsego",25352,67285,9.636676126144131,44.5,880
"26139","Michigan","Ottawa",298614,87144,8.156964656964657,36.3,1148
"26141","Michigan","Presque Isle",13142,56713,12.191192266380236,56.2,625
"26143","Michigan","Roscommon",23639,54106,15.3994513972227,57.4,789
"26145","Michigan","Saginaw",189210,58347,18.07524030855509,41.1,921
"26147","Michigan","St. Clair",160089,69349,10.987816591678884,44.3,999
"26149","Michigan","St. Joseph",60870,64707,11.967491589781169,39.8,825
"26151","Michigan","Sanilac",40574,59074,13.980053490639138,45.3,814
"26153","Michigan","Schoolcraft",8093,57708,14.787407500313558,52.1,654
"26155","Michigan","Shiawassee",68061,64464,11.688717574747368,43.1,876
"26157","Michigan","Tuscola",53071,62847,12.630292848688482,44.6,796
"26159","Michigan","Van Buren",75681,66902,13.796784308492896,41.2,845
"26161","Michigan","Washtenaw",368394,87156,13.842958634123983,34.8,1400
"26163","Michigan","Wayne",1773767,59521,20.119497511085736,37.8,1087
"26165","Michigan","Wexford",33868,63123,12.925619834710744,42.2,877
"27001","Minnesota","Aitkin",15930,59498,12.347803914068974,56.5,912
"27003","Minnesota","Anoka",367095,98764,6.646246569918668,38.8,1396
"27005","Minnesota","Becker",35260,71117,11.002749240341485,43.2,899
"27007","Minnesota","Beltrami",46421,67257,15.957111321349732,35.1,991
"27009","Minnesota","Benton",41458,71480,9.76352429830808,36.7,917
"27011","Minnesota","Big Stone",5152,65475,11.46062913243839,47.4,718
"27013","Minnesota","Blue Earth",69386,72623,16.279282159002694,31.5,1076
"27015","Minnesota","Brown",25826,68690,7.709090909090908,42.4,931
"27017","Minnesota","Carlton",36457,80042,11.11432204369437,41.7,967
"27019","Minnesota","Carver",108622,123144,4.220933371812655,38.9,1444
"27021","Minnesota","Cass",30688,64937,12.748043715125302,49.7,889
"27023","Minnesota","Chippewa",12388,69192,14.447474997933712,41.8,846
"27025","Minnesota","Chisago",57434,98260,5.932248790156967,40.8,1112
"27027","Minnesota","Clay",65628,77664,14.37995144390493,33.5,1000
"27029","Minnesota","Clearwater",8579,64934,11.19980936494698,41.8,740
"27031","Minnesota","Cook",5633,71643,11.270638908829863,52.3,886
"27033","Minnesota","Cottonwood",11458,68239,14.206773618538323,41.3,765
"27035","Minnesota","Crow Wing",67113,71343,9.670682244687935,45.4,962
"27037","Minnesota","Dakota",442204,105212,5.58066256707746,38.4,1497
"27039","Minnesota","Dodge",20962,92943,5.44865596596403,38.5,1007
"27041","Minnesota","Douglas",39354,77264,8.282208588957054,44.3,896
"27043","Minnesota","Faribault",13909,64391,11.81437697334606,44.6,837
"27045","Minnesota","Fillmore",21346,75225,8.915119236121107,42.3,763
"27047","Minnesota","Freeborn",30752,69012,9.802557476976082,43.9,837
"27049","Minnesota","Goodhue",47844,82749,9.264828203979782,42.3,939
"27051","Minnesota","Grant",6108,72957,10.698291590645216,43.7,779
"27053","Minnesota","Hennepin",1268903,96339,10.006751229630915,37.4,1439
"27055","Minnesota","Houston",18768,77087,6.542963482388478,45.0,881
"27057","Minnesota","Hubbard",21700,70622,9.676364825106244,48.3,923
"27059","Minnesota","Isanti",41934,86573,7.808995538405885,40.1,1241
"27061","Minnesota","Itasca",45141,66380,12.719747106047166,46.9,944
"27063","Minnesota","Jackson",9964,69955,9.126094927683846,44.5,736
"27065","Minnesota","Kanabec",16261,71915,9.757011680929477,44.5,1003
"27067","Minnesota","Kandiyohi",43757,75097,9.999295824237729,39.8,843
"27069","Minnesota","Kittson",4163,69615,9.679024632993281,48.4,728
"27071","Minnesota","Koochiching",11950,69115,10.71121800377942,50.5,774
"27073","Minnesota","Lac qui Parle",6694,71639,7.957153787299158,47.7,809
"27075","Minnesota","Lake",10911,75621,8.331778316850158,49.6,1026
"27077","Minnesota","Lake of the Woods",3800,70091,8.15347721822542,50.8,867
"27079","Minnesota","Le Sueur",28936,90218,7.094276446583655,41.4,885
"27081","Minnesota","Lincoln",5594,67715,9.164818920916481,45.0,688
"27083","Minnesota","Lyon",25498,72761,12.456971611387843,37.3,742
"27085","Minnesota","McLeod",36771,78468,7.72180534098433,41.5,906
"27087","Minnesota","Mahnomen",5371,53925,20.92758030792625,35.2,685
"27089","Minnesota","Marshall",8961,71701,7.440645234579121,43.2,737
"27091","Minnesota","Martin",19864,62969,11.057839436907068,44.5,735
"27093","Minnesota","Meeker",23422,75037,8.306584540643707,42.3,894
"27095","Minnesota","Mille Lacs",26912,71455,10.541267376235748,41.2,909
"27097","Minnesota","Morrison",34131,68640,9.967183770883056,42.2,782
"27099","Minnesota","Mower",40069,71495,12.147538484987045,38.9,848
"27101","Minnesota","Murray",8119,74475,8.088511063882986,46.6,768
"27103","Minnesota","Nicollet",34350,80362,9.600426546230084,37.8,931
"27105","Minnesota","Nobles",22067,65509,12.609740319748635,36.3,863
"27107","Minnesota","Norman",6411,69833,10.259282970550576,43.9,752
"27109","Minnesota","Olmsted",163425,93494,7.920705724039971,37.8,1283
"27111","Minnesota","Otter Tail",60281,70912,8.900028693435955,46.3,805
"27113","Minnesota","Pennington",13877,72561,9.92147941586556,40.2,900
"27115","Minnesota","Pine",29411,69666,10.502741247715628,45.8,873
"27117","Minnesota","Pipestone",9352,66073,11.382734912146677,39.8,731
"27119","Minnesota","Polk",30905,69136,11.65534861830162,39.5,843
"27121","Minnesota","Pope",11363,72205,9.803745855363385,45.6,851
"27123","Minnesota","Ramsey",544438,81004,12.40255298460634,35.9,1298
"27125","Minnesota","Red Lake",3922,77500,7.802507035047326,42.8,628
"27127","Minnesota","Redwood",15383,67024,12.023090704001062,41.1,767
"27129","Minnesota","Renville",14587,69086,10.749139928385874,42.1,760
"27131","Minnesota","Rice",67389,82792,9.297572579699462,37.1,1046
"27133","Minnesota","Rock",9628,70698,9.478622454419448,41.1,745
"27135","Minnesota","Roseau",15301,73611,10.990763505880789,42.3,886
"27137","Minnesota","St. Louis",200056,69455,13.391113344488708,41.3,970
"27139","Minnesota","Scott",152957,120247,4.123151861705647,37.3,1485
"27141","Minnesota","Sherburne",99178,102965,4.841383428918566,36.9,1151
"27143","Minnesota","Sibley",14933,76082,9.887579574698632,42.2,858
"27145","Minnesota","Stearns",159358,76447,12.156018812263293,35.0,1057
"27147","Minnesota","Steele",37413,83448,7.442339485595034,40.2,1006
"27149","Minnesota","Stevens",9686,71060,10.33739355395063,33.6,833
"27151","Minnesota","Swift",9787,62601,10.833593506088041,43.4,900
"27153","Minnesota","Todd",25402,63039,11.769642714411319,42.8,850
"27155","Minnesota","Traverse",3279,65931,10.103871576959396,45.5,617
"27157","Minnesota","Wabasha",21519,80133,8.438996900535361,44.8,798
"27159","Minnesota","Wadena",14135,56882,11.379285351888091,40.1,706
"27161","Minnesota","Waseca",18958,75052,7.2472594397076735,40.4,819
"27163","Minnesota","Washington",272298,114457,5.012005917467681,39.9,1637
"27165","Minnesota","Watonwan",11169,70593,13.043083900226756,40.6,807
"27167","Minnesota","Wilkin",6413,69635,14.674952198852772,42.0,561
"27169","Minnesota","Winona",49705,70198,13.409129986244842,36.1,866
"27171","Minnesota","Wright",145270,106666,4.945363721511083,37.4,1246
"27173","Minnesota","Yellow Medicine",9509,71573,8.487242446888011,42.0,688
"28001","Mississippi","Adams",29098,40250,28.189791200322922,42.1,720
"28003","Mississippi","Alcorn",34500,49404,17.400724164539678,40.6,728
"28005","Mississippi","Amite",12611,35385,27.040653008962867,48.8,689
"28007","Mississippi","Attala",17685,48098,20.737913486005088,39.6,774
"28009","Mississippi","Benton",7592,42139,17.560715238857753,43.9,729
"28011","Mississippi","Bolivar",30163,37315,33.712134791181214,36.6,671
"28013","Mississippi","Calhoun",13029,43942,18.67011683525445,43.1,674
"28015","Mississippi","Carroll",9828,55275,22.367015594958342,47.7,621
"28017","Mississippi","Chickasaw",16994,43041,24.05777750804151,39.0,702
"28019","Mississippi","Choctaw",8172,48321,15.894369706028899,43.0,661
"28021","Mississippi","Claiborne",8908,34371,27.17432828218515,33.8,651
"28023","Mississippi","Clarke",15424,46054,19.173964187687883,42.6,803
"28025","Mississippi","Clay",18462,39904,24.776810316323157,40.1,718
"28027","Mississippi","Coahoma",20808,36259,36.281302583391074,35.7,719
"28029","Mississippi","Copiah",27994,47994,22.965796412522746,39.8,682
"28031","Mississippi","Covington",18226,47001,17.734182875027944,37.7,639
"28033","Mississippi","DeSoto",188598,82980,9.955055460067683,37.0,1341
"28035","Mississippi","Forrest",78027,52821,21.461842604127174,31.8,960
"28037","Mississippi","Franklin",7655,45618,23.267852402442262,42.7,706
"28039","Mississippi","George",24870,54822,18.740360968696596,36.2,868
"28041","Mississippi","Greene",13595,55838,20.513870406387554,40.5,811
"28043","Mississippi","Grenada",21342,47998,22.348938617087548,38.9,823
"28045","Mississippi","Hancock",46057,67728,13.333771727932312,45.7,999
"28047","Mississippi","Harrison",209443,57233,17.444034416264522,38.1,1074
"28049","Mississippi","Hinds",222494,49966,21.61945896369226,36.6,1032
"28051","Mississippi","Holmes",16491,29434,37.965404154073696,35.8,589
"28053","Mississippi","Humphreys",7570,32976,26.402993051843932,38.4,643
"28055","Mississippi","Issaquena",1095,29271,17.208672086720867,49.5,253
"28057","Mississippi","Itawamba",23942,59508,10.812619929492614,39.4,832
"28059","Mississippi","Jackson",144437,64756,14.132393043161281,39.7,1087
"28061","Mississippi","Jasper",16211,47157,18.90999688570539,42.4,809
"28063","Mississippi","Jefferson",7127,36207,28.50530088099149,43.0,444
"28065","Mississippi","Jefferson Davis",11183,37183,25.006770786313986,45.7,695
"28067","Mississippi","Jones",66839,51143,20.79018322201115,37.6,810
"28069","Mississippi","Kemper",8855,43595,24.644904061799153,40.7,470
"28071","Mississippi","Lafayette",56920,64334,18.673117605578625,30.9,1091
"28073","Mississippi","Lamar",65081,69106,16.097084670107407,37.5,1061
"28075","Mississippi","Lauderdale",71984,50033,25.05922190411138,39.5,897
"28077","Mississippi","Lawrence",11883,43368,23.840891816569545,40.7,835
"28079","Mississippi","Leake",21288,48418,19.901268028264447,40.0,757
"28081","Mississippi","Lee",83138,67144,13.794283758343317,37.7,929
"28083","Mississippi","Leflore",27432,33188,31.947323965292174,34.5,701
"28085","Mississippi","Lincoln",34830,48316,21.30518234165067,41.2,754
"28087","Mississippi","Lowndes",58187,54460,16.942711187315503,37.0,909
"28089","Mississippi","Madison",110303,78794,11.03489549765215,38.5,1097
"28091","Mississippi","Marion",24303,42320,20.403453286605693,40.7,700
"28093","Mississippi","Marshall",33899,51875,22.78659722657966,41.8,926
"28095","Mississippi","Monroe",33928,51231,16.666666666666664,41.6,721
"28097","Mississippi","Montgomery",9708,45057,25.62199456408112,42.4,682
"28099","Mississippi","Neshoba",28927,53087,25.097519951329495,37.7,759
"28101","Mississippi","Newton",21151,50426,21.96730996455297,37.8,722
"28103","Mississippi","Noxubee",10136,38814,25.580927472085303,39.9,590
"28105","Mississippi","Oktibbeha",51473,43482,28.577968651217546,25.5,873
"28107","Mississippi","Panola",32965,43990,24.137085402489117,39.7,859
"28109","Mississippi","Pearl River",56781,56535,16.435097583391904,41.1,887
"28111","Mississippi","Perry",11459,50435,18.1294964028777,42.9,650
"28113","Mississippi","Pike",39930,41578,27.47832837365765,37.1,879
"28115","Mississippi","Pontotoc",31312,52741,14.914401779669214,35.7,848
"28117","Mississippi","Prentiss",24999,51466,13.506351476402791,37.9,620
"28119","Mississippi","Quitman",5908,32131,33.47280334728033,41.0,650
"28121","Mississippi","Rankin",158218,77454,10.025680064298175,39.4,1210
"28123","Mississippi","Scott",27754,48492,20.67945205479452,37.2,888
"28125","Mississippi","Sharkey",3848,35741,31.848492931448387,36.6,622
"28127","Mississippi","Simpson",25817,54111,19.3647783835032,41.0,819
"28129","Mississippi","Smith",14193,51396,19.324497648567764,42.9,664
"28131","Mississippi","Stone",18515,59307,17.872005398717803,39.3,839
"28133","Mississippi","Sunflower",25328,40265,29.892552116815136,37.6,670
"28135","Mississippi","Tallahatchie",12363,37383,26.472562510488334,38.4,695
"28137","Mississippi","Tate",28135,63995,16.756715910378965,38.5,897
"28139","Mississippi","Tippah",21621,51141,18.867565122148676,39.7,720
"28141","Mississippi","Tishomingo",18738,46257,19.928264768219115,43.5,703
"28143","Mississippi","Tunica",9586,38402,33.77356480988391,34.7,938
"28145","Mississippi","Union",28009,56807,14.257332755382171,38.4,910
"28147","Mississippi","Walthall",13864,45444,18.10769117755087,41.4,718
"28149","Mississippi","Warren",43623,56648,20.282252448818532,40.3,889
"28151","Mississippi","Washington",43674,40117,28.82068530586504,38.3,786
"28153","Mississippi","Wayne",19699,36791,22.853065592987107,39.1,786
"28155","Mississippi","Webster",9942,59964,15.110702989490868,40.3,618
"28157","Mississippi","Wilkinson",8376,35930,28.184206887014245,39.1,674
"28159","Mississippi","Winston",17609,49071,30.41095890410959,42.3,654
"28161","Mississippi","Yalobusha",12439,49171,22.732878401710106,42.4,810
"28163","Mississippi","Yazoo",26837,40974,31.35764016123122,38.4,804
"29001","Missouri","Adair",25224,56583,21.222141108773133,29.8,782
"29003","Missouri","Andrew",18086,74007,7.380404912792328,42.1,944
"29005","Missouri","Atchison",5216,59260,12.49511145874071,47.7,595
